n_storey,n_bays,bay_length_m,storey_height_m,fc_mpa,fy_mpa,beam_depth_mm,column_dim_mm,beam_rho,column_rho,gravity_kn_m2,Vy,dy,Vmax,dmax,Vc,dc
3,2,4.563575644578043,2.8283023519751023,27.922869953036614,487.8968872386457,467.8347826590803,655.5833945538171,0.021348204451028613,0.01954631861137459,8.108203675060206,708.9359784824123,0.022506993260276036,933.4919138308799,0.042454293409146256,751.1962646655091,0.08862161121483152
3,4,6.706909614754083,2.8143100881999255,36.045098506030406,445.1145744011155,626.3453714002295,353.0221028735233,0.014322989518008464,0.029280446843199952,7.965103943007948,772.6587172285823,0.022408176774378948,966.9396037676532,0.03971141414631998,765.2921292473516,0.08454404400395561
5,3,5.228507010593166,3.1868700952181896,29.2143730325836,482.67149196021865,668.1678569293994,769.4496169169128,0.0184644430874408,0.022169416821683392,7.52620029395919,856.9879069342177,0.03974166283230746,1171.3976111104676,0.08611603785209997,904.1502848055109,0.16280462999748682
5,4,5.830073525334736,2.890395432188742,36.51078437894071,471.70569664405446,615.404840212273,526.4191078378353,0.022813037600424885,0.021522634389044334,6.852545764727957,969.0716731924462,0.03778650871589285,1244.6850211115632,0.0685985117601435,1051.5180648658818,0.15082825065627475
4,4,4.834222119160069,3.47135133665599,34.43807668971147,498.7938928912425,689.9414606941039,763.5093752645405,0.021330573118379617,0.026016875475430253,4.860853318414621,949.5431482836408,0.034184128007820724,1180.4321794465914,0.07091715735862084,1026.5765995177449,0.13309486900871584
5,3,5.296975887607324,2.876010583475087,23.91703758684798,483.7617292855487,519.5344907205078,371.9250920387274,0.01024736888466475,0.022889934245869513,4.821893629622219,881.0754740422233,0.03701368767229537,1051.4419148463244,0.06546233352172293,773.2953384487029,0.13368916496937988
3,4,5.632294274446933,3.42012208660094,25.279708279410634,433.0024343248666,514.8332484598859,566.0360338375443,0.024964719507755508,0.014632242336335992,8.259825178007954,860.4986655529108,0.02804566403800685,904.4316296471177,0.05058424570682906,806.4057921356351,0.10833072076230668
5,3,6.777526536632352,3.235883941049231,30.772067329178984,471.10693539776526,526.376537550582,757.0278576887513,0.012766689413302619,0.034387019726155835,8.06095275925596,1006.95634026328,0.044703039100696014,1220.163137143119,0.08249509376111423,922.1925153621642,0.1651309017510974
2,2,5.337197990079199,3.025623802700395,28.353325196859487,482.0104744783698,439.8365622497587,685.3765274695575,0.011105681036674779,0.0296119994728464,7.960116214148865,746.1339338039614,0.017033987592620106,950.8006115580774,0.02890922437424695,724.5781008745123,0.06829514777329197
4,4,4.877783769547371,3.3627179182162115,27.23335170865788,480.5990582385538,380.3801551727532,369.97878360976557,0.024965131710547338,0.03199751383439785,8.41423751733102,844.920714105714,0.03521598128440612,1035.3456417504226,0.067531802133172,790.4326333360909,0.14360171770107863
3,4,4.012009487328338,2.900237716420185,25.68304120858511,419.8956711593195,429.0224528028986,645.2214222775303,0.01491268117469724,0.02614556078377759,8.451289668231457,792.295622597084,0.023528179303551718,955.2053079293426,0.045832552332661654,715.8357842761525,0.08627613108638674
4,3,4.832533358302046,3.1156406870134727,36.874747711188895,466.84435707057736,546.228494255209,748.3232944852284,0.020086593583251856,0.026782783808195196,4.948840686053841,959.4768575825299,0.03228069943829071,1042.3555791909318,0.06053655816329961,813.8058794564433,0.11366814904159814
4,4,4.649936606693008,3.363182204422563,31.1531904220086,427.6572013656903,360.5734818847247,717.1250098969726,0.0126469021220396,0.01319151765971709,7.779388654129404,795.8860946016631,0.034957999232805737,1107.6012124226804,0.07248069131129721,837.1022611623653,0.12909907735630108
5,2,4.609448725502191,3.022358654563645,22.57578823449529,415.85300291194585,495.96850918865175,745.7600850154444,0.010859361200834288,0.016891518255480707,8.541728377707981,744.9312167054939,0.04184644198713537,840.2207502850692,0.08028191656356133,774.4926592300696,0.16026684439135638
5,3,5.72746481521105,3.0519528728253635,32.60566645885342,429.62547353793053,471.0476847162766,705.8031162400744,0.02317472096340787,0.019406783875214197,6.857579006726381,897.6928497699269,0.0391446179841315,1204.692155678694,0.07389799456190153,811.6630096167869,0.14124317130963832
2,2,4.283666051990188,3.0436091102697493,39.09343224345605,461.51355899884214,483.49357994101587,367.5098693483967,0.019004099220866228,0.01412192574151357,6.712720355237632,730.1372304413965,0.0162163889226624,858.3434159870803,0.02916586765269122,680.021538404302,0.05594168093600768
3,3,6.052917459039286,2.842580907250953,23.908907140264166,433.1276793419567,584.5326109519997,547.5658005026436,0.021012926023273683,0.031954750908183435,7.791861382992714,824.1746644729441,0.023011186209460195,870.883746191573,0.046317624767768864,734.7352204792633,0.09283327232331284
5,4,5.425622135578878,3.2468009167387804,30.783854709882682,485.1036987192073,500.9758610050276,718.8770470151298,0.021990318625857083,0.03412338033147759,5.244603496287094,1067.5626608278865,0.040288871432564294,1163.4241998347554,0.07577392093956453,868.5557816470035,0.16891716083368596
5,2,6.924888107271313,2.9785122238923987,34.76998815057455,479.57950048053124,504.4254266139834,445.0371740130761,0.012834405763295302,0.03169940802073661,6.553782433742574,931.1368150152213,0.037259477342233484,1036.9236125826467,0.07351254767790388,824.8974621251239,0.14754411458038888
5,2,5.534593409912942,3.115516311472801,35.27493074745971,446.4602587193036,470.33558912352987,467.74471203482483,0.014172201182049567,0.03334050174203972,4.825393010439061,724.2095991154623,0.03651138624584148,1074.5530118627294,0.06952425209270584,786.1736804071332,0.14542038694864934
5,3,5.010959856600403,3.2634347232420935,32.982283993056086,493.987208922759,686.4411808619329,656.3076990494324,0.02226723890866253,0.03022577730770911,6.456517663499499,999.2838323078095,0.0429071006148238,1137.1412660402632,0.07156446961397038,831.8895476955028,0.17309691994911097
3,4,4.6785666694061865,3.1673678313264424,38.62930628379678,496.0226004522968,394.7588345233107,507.0519014999528,0.02047216961726285,0.0170958454858764,5.623853143172404,851.9395445076674,0.023770497093408012,1082.9576294417152,0.0451658048949475,808.8138994004696,0.09556822446863703
4,3,4.820472148723466,2.810906490029767,24.925966694995353,431.23878122020375,412.37239976816295,359.065012173471,0.012361714129977875,0.027320289732054165,7.147927082362979,730.5062157699879,0.031000219538019354,900.4678774110386,0.056490628782338334,718.3448985149156,0.11787294968230846
4,3,5.170775886841586,3.099469666554059,26.316692449500955,468.58304476238237,644.3305635545728,695.8326466695398,0.019416281436863206,0.024381930384659307,4.155420900040152,911.7421326684434,0.029452477206055143,1008.1100612999984,0.05294309170419354,774.9077964818432,0.10795905497080197
4,3,5.862765219125223,3.08961962748996,29.93346319085731,429.03092567076703,503.9486552070756,658.5165045970597,0.010599128876297038,0.030285630367811563,5.414897704306564,858.5982189645521,0.030804582614755778,984.1845157578308,0.05847881065691667,737.1541901149968,0.12364759939411189
4,2,4.849917517560477,3.0968119687098774,26.276260678800973,436.67430989299595,486.8362148749071,621.7390524222548,0.013298350641025925,0.03049871291516381,6.187681783857522,768.0103108992763,0.031149712084673323,842.4047398603933,0.06150964792329681,723.641871361052,0.13039985452792813
2,4,4.972372643804258,3.1946641286124087,25.89036393819768,462.01126289473405,513.4648225466321,516.7827176775348,0.013055340236202698,0.014564990911343473,4.599395669783366,701.791723890596,0.01550528460018454,913.5379549565422,0.032512160859067836,693.5216975026071,0.0598168632961017
3,4,6.743797733115285,3.2990204040024707,29.808889343100226,497.44420389841036,363.7617840616447,794.1014911421037,0.022740873275626586,0.033365390393906263,5.273862120487683,915.8506562465258,0.023884009046470794,1122.9270555243127,0.047485012614558945,929.1805547970681,0.0834197450977163
4,2,5.200199669253628,2.8934470845642957,24.653966765238096,414.33500702095387,633.6019694239741,667.1930605874535,0.01795517526416278,0.02061046017343413,7.342471451621752,708.7037740462772,0.030671664248719706,905.6933963407076,0.06298095034099611,689.5125105845458,0.12566980510363296
5,4,5.1591218087939925,3.0771388753284916,26.793315560413408,451.8701728294617,540.6975117913113,647.2075153897056,0.016457534651643558,0.017010257713322787,8.334210312069379,999.0215296238592,0.04105519801869108,1058.1834230776583,0.08418532455605375,870.7444926648562,0.16592406656859537
2,2,6.729811518752384,3.171999720520449,32.136078294372965,451.0166293297767,362.6087173926933,573.6907978129691,0.013953244940154859,0.019881828148690127,7.2455079959357,835.664308722687,0.017139242211104324,860.3309580071923,0.032404064877378944,673.4667777434439,0.06023112527205057
5,2,6.645158269824312,2.946832462429389,22.73149746310127,487.57460163596465,453.3646516268565,541.4401834251811,0.024385395760186637,0.0337204920406288,7.5745844463245895,869.9593361763307,0.03653975849945445,927.2130139208263,0.07609690677024077,828.6756577189739,0.1554160762725191
3,2,4.389184320714716,3.2863588178741328,26.203118922844496,434.4865803125298,381.6256068454963,574.0854014503996,0.012372517954780848,0.021938079742328254,4.716711110516507,649.5333518234359,0.0245243295154916,826.8916544468566,0.049289037498378804,671.8306239008432,0.10036484333624773
5,2,4.418192149362967,3.145438910434252,33.38449490009391,408.7339815071783,504.35651836649396,611.5611602840083,0.013513385143165923,0.020557803464868588,4.359174348668043,787.566219058145,0.03605992114029981,867.8747541157,0.07974800045131529,703.5241243214214,0.15265172934347662
4,2,4.970720311748001,2.966400062759684,21.268404923287235,409.52336102883754,508.61717726717313,502.8481087119336,0.012705305824517246,0.028470299325151185,5.785577979483093,718.3345027058942,0.033203030482265875,801.3279599545003,0.053715812843728214,568.6547312312117,0.11661186780619073
3,2,5.836670131126047,2.9846502295230364,24.2749773047207,492.9768250135073,365.0511377590179,604.3166507131492,0.018223957627498982,0.017764004111270375,6.26385872556409,780.7753244189181,0.02176853764880503,850.6344960783164,0.04219754999723582,677.0021466642589,0.09341584260736278
4,4,6.840676873401273,3.25637364222316,33.59550870960966,448.0030999426217,666.8152131784414,579.894717171648,0.01532590106192537,0.0267286252281063,6.730697467004817,921.2909708778616,0.034444305934364504,1245.6786029755817,0.06349315650196825,974.8715021005037,0.11778857730966182
4,4,4.40584578553357,3.4472551537609237,30.130637925179446,425.97982456263065,434.5213622276824,469.28477985873735,0.015500862593769515,0.02850294925153919,8.748015214503969,844.6230777362265,0.035712774468846985,941.4512188981369,0.07416289318100311,817.418423625449,0.14656745421531764
3,4,5.185346089619147,3.3600546484340694,39.36957768356243,470.3658100855611,406.5427542579178,613.761629828269,0.011781656846433676,0.030150266916985306,5.406575869369415,960.5980706077962,0.024425009223366365,1096.0706480555505,0.048427773823136025,831.7699940943903,0.10151660277782876
5,2,4.087214842506391,3.084618700591374,33.33497150505649,457.39842081524887,404.68443391622486,552.812049740324,0.015542065692718793,0.0183066552527482,7.646356219301946,740.1920512712926,0.041275244745954336,897.0722934049248,0.07636155878576752,712.3996642738498,0.163959004573353
4,2,4.30285359789434,3.335369063849088,36.88250053742001,418.64552931945775,426.74511282308185,495.4432802717523,0.01886616425430753,0.02630131245740045,7.433769792707288,734.801086843685,0.034262094621787684,931.8387942812409,0.06317395401739179,751.5687066252789,0.1377909129452738
4,2,6.136003080496154,3.3095115991158215,38.39120402610927,451.85805923513533,462.56781837673606,722.4833014370092,0.02156215422748589,0.02350725913164782,7.839286878169055,872.9503798512837,0.03288133869708292,965.3975332260186,0.06312816559845649,776.5803492800061,0.1312301847667283
4,4,6.661117060991658,3.0696729426233125,39.93359993305661,415.2565604683813,531.5697041257081,565.6730220333122,0.021976482862002017,0.03289820876784528,7.655696884540299,929.9416659843805,0.031623381233718245,1125.6623768078027,0.06208274263731346,879.0172429417448,0.12664950760547283
2,4,6.127822033426744,3.3569960354875032,28.419214805601897,452.8973236912958,361.71924914898517,522.3490739762046,0.01711624067338966,0.017869804690778878,4.156204894953249,744.5203224158903,0.016639267937185075,951.1356299224184,0.032245335640167704,754.1826369953725,0.06530887317847472
2,2,6.7230877106152676,2.8497611778615566,29.567570199003896,420.73728752393816,533.3238292794564,476.10354895871205,0.02290009747093906,0.021116276181135665,7.193777778842186,616.0759431580356,0.01499582223890104,838.5856531144314,0.028514170042625672,705.9570414931641,0.055415241331356134
2,4,6.987009401876186,3.00654206321978,35.992012312535785,455.5558467546614,564.1161240569747,793.6339401990474,0.019809807996266755,0.032672788523749115,7.6287511735962354,874.8457939716227,0.015452256510747516,976.6881028260187,0.029683001861610193,864.7697209692825,0.06939479118998074
5,2,4.2088330053958165,3.145271412321232,22.53466342493971,472.3678336574694,543.3255035076514,726.1482578989142,0.014196936830069746,0.02394023803570624,4.587398429552722,789.957626380682,0.037521279117863786,1043.9919766728042,0.07228678442501842,774.2636772700446,0.1327692732303522
2,3,6.238543901845377,3.3257568123380095,24.61115684555449,406.1623998377612,507.08223432027614,441.11840536004576,0.020489062135209072,0.020203934392074685,6.2467697051656605,713.8274542158698,0.016405161098564283,799.9434780347451,0.03104070580785382,671.4402879059961,0.06254847908939998
3,4,4.5451887034357785,2.809866251823299,27.354794951899155,415.28132640522074,426.4439665918411,742.7376162970502,0.019048069900762743,0.01605852601966469,6.783297003437244,762.0091993898823,0.021272885281353196,904.564046631911,0.0451129268861867,735.0604110867118,0.08224137549407483
4,2,5.152919977311873,3.4077083785703475,31.20299882995149,465.530685000729,624.0544924098949,722.6552547518841,0.017144268146255217,0.023702242191790072,7.590029285438897,828.7172275272286,0.03299464987174542,996.8121139921006,0.07225886412513353,808.1310881265885,0.13246611694818
3,2,4.56026426713421,3.1715294813552486,37.07744905755477,407.06507157711104,360.6683181936273,559.3256611265795,0.02434281122580452,0.01841722547852491,8.795852695335242,714.1550687326072,0.02599430093910571,831.0849217617923,0.04629655366692185,684.1073800551852,0.10268149599235042
3,4,6.379238298085063,3.329855435159791,39.96686307309062,447.8512460941384,632.4230422369706,738.1152651425652,0.01317403872180526,0.012967528167220403,6.0237420109428985,844.186526682924,0.024436965494729925,1220.0314584981115,0.04812661204325191,833.9750526054501,0.10998670511505725
5,2,6.689820736442302,2.909391783981955,38.2860773550759,421.63893086829745,697.9975358705442,622.1369209830159,0.01126517341657467,0.013501376393009176,4.374608481297344,911.9088923137097,0.03472835432668008,1060.54328225514,0.06268942861988001,732.436927931635,0.14239849191820317
3,4,5.41535716048908,3.2997024795448473,39.948904108386046,435.0297842248765,354.27541202037276,406.5312704982446,0.01830271277480431,0.019917929104327,8.699912968524963,822.9535026778641,0.026794352345109917,1030.0477212842056,0.04996966340513596,777.0925176046528,0.11038018162317677
3,4,6.363579856101611,3.3975439345031515,28.54213920825851,482.4238946100126,542.7910827605933,628.3431064264395,0.010883730090037054,0.01663568903501102,6.754822077567763,909.5569794916702,0.028105107553443625,1051.687788500364,0.05177693466844654,898.0060791868548,0.10526081065098891
3,2,5.422168647783446,3.388175714439468,22.335911632724653,401.8231072988984,358.73170154732776,580.0716077462151,0.022173951168949945,0.014930813434669793,4.623051270397703,627.3681170585559,0.024014688220214974,768.3319408508515,0.04545500382298345,639.4829166170969,0.0968171234281593
4,3,6.4969579126526,2.9280322287906775,22.29860991751692,465.5953110124686,368.1833763153196,751.6166386128561,0.02037331220661128,0.03390061668440498,5.5694332815661785,760.5184530195746,0.031107781347856935,1092.8759243916602,0.05553057417981073,804.1238631231865,0.12262695989479819
5,4,4.354392550837222,3.132733415968317,32.18664487680187,414.6623142864353,501.18811994337744,477.8026173511204,0.01178241313393039,0.023776964469659455,4.828165405061727,788.191820143459,0.039417920235140985,1110.3687790075148,0.07518176417971834,777.6312077641799,0.1571388812579773
5,3,4.96031429765964,2.9575535680422136,29.960452804137812,484.20195363242607,670.3470219343271,486.4618781665306,0.01231365433142607,0.02856323029402507,6.909993627279942,833.4312831536653,0.03854996157556726,1074.357758882862,0.07200228961799933,756.4026738852682,0.1445913421012572
4,2,6.269547602936023,2.909907926906254,35.787749300270164,479.8007854884586,611.3103374192926,358.74025462643317,0.014096998189100103,0.02277176808421172,6.977721893583979,783.6744897118682,0.030643704228563794,985.3979446523433,0.058954642519696926,848.9828615834853,0.12146991883903882
4,4,4.4519582722987385,2.9799140109539204,35.72943179167108,453.471671742271,354.8904517964619,351.00584213632874,0.017659909476098457,0.01901397681623148,4.901557229975886,767.0378664824399,0.03335095042008671,947.172860214877,0.05681254395496773,708.9198037852631,0.11670993765153843
2,2,4.089496324038955,3.015688873425388,38.13713911345409,483.13621258830284,480.2013148518806,609.1251283618117,0.018510408385210876,0.031060963401455387,5.181450507584828,808.6864321910274,0.014616767558724143,966.18484761248,0.02807819748684649,749.0410762767358,0.0582865548497144
4,2,5.374175624855294,3.0669442311113473,30.297824735844372,455.47195240586774,357.09056600621113,729.0090115645223,0.02460496109760008,0.027028310676083776,7.302261192466846,783.1455890069858,0.03076609239422029,969.3620120199156,0.05678229375444614,714.0923853462207,0.12104180140703748
4,3,5.244262672485925,3.029019600933134,39.41772388527314,417.49169527707187,402.9577375163239,424.48917569526355,0.01987791224276146,0.03481359233078077,5.177375852008773,815.3863452664683,0.03016533849122613,966.2861096387821,0.0598526594611832,699.9160287504681,0.1149991534607062
3,3,4.713506154645374,3.3799478637875406,39.432593713526565,445.9196095692065,572.5717428162388,705.6859707555077,0.01362233590932691,0.03188235878436207,5.401004526549988,872.0171448496501,0.02452597745183996,1076.718697888968,0.04701434627122905,799.0845248393678,0.10137972029848959
2,4,4.321632537580422,2.9899716929775257,27.79436599423844,447.8918407810005,522.8684101040396,735.2877784167874,0.021558389541776496,0.012433586317872926,6.275108802915939,728.7303304106674,0.01463393568400808,934.2663039215098,0.028606524631290303,705.4568411052636,0.06476857621618307
3,4,4.9642020404274305,3.212291103398031,30.79887343821658,487.74270792163884,392.7052261519934,401.41835371405705,0.014504795036845236,0.02191794426689421,5.492711243760698,800.6758172186154,0.023329210087782982,1045.8119883413733,0.04663261147768833,782.3547753072187,0.100652603046291
3,4,5.673660035499232,3.306934191224424,33.94640117077337,423.43666324950607,542.7656122711178,696.7741996872944,0.014756809928127074,0.027041382374489425,6.4074021375939925,856.1303613157129,0.023611468556038743,1074.9535402090412,0.048950871316084374,894.7915268613871,0.10279510394872178
2,2,6.968975490015231,3.145430055814469,27.754861354069682,427.4877076625019,693.0044257307356,463.51285348475767,0.02088562593606615,0.01852643620353648,4.352447526784595,725.3839266924035,0.015418684284665477,927.2628914171883,0.029282726331782517,649.9593829045418,0.05934469177244018
4,4,4.073450324402831,3.292615633750638,39.8127666670595,424.2625368525623,445.9835002788685,716.0869473112427,0.01240595207584121,0.02719342453660469,7.7751318875028925,921.2409507038747,0.033719876463378734,1118.5758045016053,0.06745758077337616,830.9893235475754,0.13271191260552126
4,3,6.546006061441988,2.9334499296241945,36.60610859022582,407.90691773679555,521.2301735164965,383.8987981005665,0.020168553775922714,0.030183834248278807,8.249292741234015,838.4353563291173,0.032248327956518295,996.160295305556,0.06020585963154079,785.2823857610296,0.1252603841809951
2,4,4.7063560510416425,3.147716446502645,34.866559500212276,420.2721754562683,423.9689276416924,790.1192331825368,0.01651915541105809,0.01618175541724675,5.6573194099075295,801.5912764012508,0.015014063782490216,939.3503662246179,0.02693610994157017,759.677405518299,0.06040808279904022
4,2,6.571475786346247,2.9524588346542204,23.021232336908383,497.3255990097651,652.4485368871863,486.64031054216,0.02012756074571574,0.022741422220503592,5.615641030727355,782.9605082300981,0.029821519618347305,1029.4803565524662,0.05491177438352595,758.415796299311,0.12268631487502171
4,4,5.915773588991625,3.429720460168336,23.076152154622353,462.28509658561745,647.3116365254564,498.91435091651,0.012927147537039796,0.018095490033529255,5.364668633748995,928.3896920329198,0.03242724752987735,1063.9732152155325,0.0652941198276605,810.2482565747019,0.14227499937847957
2,4,4.527549247843018,2.9546495035490383,24.812665882845433,400.0926106731405,515.8187131410505,367.53145523725544,0.014094097176623502,0.03488047876561535,8.5919810569515,687.7587602319579,0.016268883673145235,723.0892845754953,0.029099664676334878,639.145065333262,0.062831453450367
4,2,5.250196761682134,3.4090667727296404,37.75961498281454,410.736584968653,551.004050787943,420.0538387063008,0.020291939650041745,0.03307796470236485,6.273846462377968,826.3147613184302,0.03501360290729775,953.9681294639875,0.068177631191963,681.5719147816062,0.1389517704018313
3,2,4.104747375468239,2.996872176811969,33.54223504375858,414.2282978556592,388.9777404753058,409.5733810644577,0.011163275113921995,0.03211661447238762,8.720575577482641,693.5093724238667,0.024387980275730223,895.5832621014339,0.047252467451740596,659.6770664551765,0.10049273306318453
5,4,5.414871441902508,2.971193990300111,34.81329908409905,485.45268680421964,489.9829308736218,650.8634506194429,0.016003180317648972,0.023005349077254152,6.624551899774568,991.7106542136506,0.03942723240220363,1271.0083107058208,0.06716036588126865,901.0151892394996,0.15711066396190393
5,2,5.283682789537742,2.917150088517734,27.581728173513767,479.35777493916066,436.0746777061976,625.352579603931,0.02351772128872919,0.025039371301679582,4.968963063862064,878.955196399159,0.0376467245431857,981.8815610992891,0.06927754610072315,785.4787081482636,0.1417621281336712
4,2,5.837336546019555,2.849112069639647,27.39553363774482,480.4276832777574,440.7496803178544,622.3295825013852,0.01615044570565468,0.019278583275550678,8.580658439550135,851.4170106595739,0.027734797266468693,911.0806567128825,0.06748407544289468,770.2564933606046,0.1151363632074231
3,2,5.915019891428988,2.946602985568382,25.28712172697682,477.9138515343611,450.07373209292996,382.2142859683622,0.010546479209647916,0.02219309370664162,7.08564288842323,657.2351717768228,0.02243927849021363,818.6742487154626,0.04491284124959659,637.8326991694901,0.07650072145109763
5,4,5.634674961594062,3.0905844274284533,39.79935822729515,406.5215669899536,676.2397069299102,575.7478289294673,0.01755634506650707,0.033205179686673816,6.536619897965347,916.3916818475876,0.04015060522433132,1148.7362037823636,0.07219207221650249,951.6936756071618,0.1588489244006258
2,3,5.192001652619623,2.8030806453324852,29.485041853347568,400.60581171302516,376.24947125466394,543.7744561163754,0.011228798262779916,0.018340304977104822,7.277456842794842,653.0676794263969,0.016461169880005025,861.9643209375782,0.030264435715067203,669.4207266510958,0.06372122054932482
2,2,6.248788737955929,2.895782248802763,34.00647706319608,449.10818264945806,355.88907873848865,473.4034200756668,0.02433073326106373,0.01926412415703506,4.907272276507204,683.7219099021673,0.01387237842336016,945.8971231151274,0.027704382961270837,661.4278444174267,0.054823464099829036
3,2,5.387890958448193,3.370342743962734,34.86395787829196,440.86007676272504,558.1459351711601,546.310934425798,0.018685241646852667,0.023902620621051633,7.4048330006257945,767.6573975889819,0.026621820159666625,975.9854943895089,0.04962737750596381,774.605388711704,0.10238808469896314
5,3,5.65715436793616,3.3001864687890574,26.21831470973303,466.4903679041477,596.4112955917244,535.0763386793718,0.016032536487194833,0.016115270070098345,6.069936881276869,890.3026303837134,0.04082795645543216,1122.4862604975576,0.07585056630813453,805.322204462383,0.17621080946506895
2,2,6.47964358446864,2.8515870824968377,21.204320634400485,412.29707726320527,404.6029217396284,745.5180648264745,0.016374725533319215,0.018323428915318782,6.145375579934097,663.8063588955417,0.01413490781722641,836.4450632325411,0.027584734818409996,636.9897866414116,0.05672159731324198
2,2,6.194113921399935,3.3639102739868267,23.381194185714563,408.6745768288004,682.3504697287809,558.3710630386613,0.019453532424594827,0.012534990122800658,5.3935509027816995,680.6515778985563,0.016690395911269622,826.9217682920854,0.03221301800783322,675.6410252014238,0.06128061580823458
4,2,4.71359210931586,3.1097693113013,33.0713506179041,443.34197555085063,435.5878015131321,663.1454457027239,0.01876706642067235,0.023944219870560918,6.772097987229891,740.8567364499718,0.03153729950321369,959.281991334174,0.07001195194479794,752.7619467238897,0.13584279423935347
5,3,5.020901930999585,3.401895039805874,37.06370007559314,410.9054306482431,593.2634357334714,527.22564028326,0.024995722765943394,0.017175543482747007,5.402621027072447,889.7387743348287,0.04188231920773112,1088.690246015262,0.0769236224565964,766.3312273004728,0.16431541360002455
4,4,6.377186940550159,3.1491802470987746,26.481359459697007,417.9886464702528,657.4340070154134,669.5751232244133,0.018582449547211877,0.03222699685693438,4.608451436870448,918.4457350306684,0.028888953128501708,919.6031939448839,0.06111964800234368,845.305469107034,0.1279262207916084
5,2,6.444706777156007,3.3241789003278415,33.69055353111219,492.0400472960059,492.7736080334697,525.3520336922895,0.012414211353722641,0.01834252773638659,8.398882280304353,913.8541209252796,0.043309647049780575,992.5151939294251,0.09212465419221441,804.1704405008271,0.1671962669908901
4,4,5.889363324174756,3.351293793777793,25.767282948623333,463.10281447330453,403.80734782109465,513.7086419740865,0.02086540142264202,0.026528372868338528,4.93930362668761,811.0587183987845,0.03242506528461905,1026.994193927776,0.06740484141377207,804.6406451395155,0.13377126121741775
2,3,6.3492649447689775,3.258915894748701,34.13150827621305,422.7811151086384,609.6373197505212,457.0594489989488,0.024709604127138823,0.01723910539210771,5.183420017988281,726.6245595267964,0.014899302171655854,873.4215538128435,0.032638043148328605,732.2895346739404,0.06379292116292488
2,3,4.731090262698181,2.9649605688983236,21.17553950695174,437.0449591197948,461.38769411644114,364.02011487200167,0.019318497673204954,0.026413069186077144,4.354002358868295,637.8831287869007,0.01580403113591299,716.8677763689622,0.027439415439471336,650.3287195026354,0.05281455713048777
5,4,6.742014116352903,3.4374648295750303,25.254753442153692,431.0740267776457,406.2179711833379,488.24051013454095,0.014992080581839005,0.026561431952486617,4.948231907740623,924.2669026347611,0.045906219670792524,1152.1612019209676,0.07553630560896424,902.4708629295501,0.15369433493826515
4,3,4.6706323025177,2.917872754051763,29.95183356763573,435.3187829720961,565.3305176873522,448.1671330524642,0.01994391550840928,0.029637814966964705,4.8331807151423725,755.9896908281094,0.02967192117390983,919.014784885658,0.0560247931711986,787.6530240395563,0.11273583569290659
2,2,5.595336529853828,2.943055985624438,34.79834524271625,419.6966455959477,451.9421433500195,577.9451502453524,0.017300649012152426,0.025819535657361677,6.187223002499585,702.9280700912316,0.013912772378626983,880.2136908958399,0.02887316404984653,690.409532450384,0.0654230885667643
5,3,4.9663180032017875,3.2144020212142093,21.485104905630557,400.7456431423803,648.074639203862,370.89082014993,0.017871927255001273,0.02614471854784184,4.990856148112178,747.261859833575,0.03709404002645951,904.6911461901516,0.07677994874684566,741.8866118116526,0.15279329434479855
2,2,5.193851698810824,2.972049273549246,39.97893942633404,422.9652336239581,640.7221894439999,421.6029861907127,0.024703669379139214,0.017187039540510953,6.108442773917961,702.8876826043318,0.01633403231866403,922.5542259544886,0.028464567777664852,677.3840958257307,0.06034153466693998
5,3,4.166457959572944,2.9180331332820972,24.062652615543918,430.2051259415852,400.71995490041894,764.8645943484303,0.017694316757669512,0.026342228397161743,5.787440876990605,797.6370977125001,0.03726931506680094,996.5301483738115,0.07488822448267629,714.8682614692879,0.1449341806632699
4,4,4.669967764485822,3.141583315417853,23.84072305029744,434.99992327079724,601.0587515472415,428.50796469225855,0.01872026961325065,0.021584123542064168,4.257897722022365,766.1101553768386,0.029913601894069143,964.0634419280046,0.05715741884265476,705.8229620538951,0.11778367317786699
5,3,6.27659272077786,3.0405671206965996,27.922784355368407,499.48231734142234,544.4650839916233,660.2212041515667,0.019651933512304147,0.031042255384601165,8.309125497208715,897.6787131530485,0.04188467368647316,1146.737812246969,0.07110229549509305,969.9561645393949,0.14812354886791193
5,2,4.864246218806922,3.156992250658305,36.89694316057567,417.17531460684205,564.2524564983299,689.0158762777455,0.02404071280502235,0.014684184908613767,8.631958170822788,862.5843617752074,0.041912201670121725,1037.534466403574,0.08094259402037736,744.1079562611975,0.16359558020425682
2,3,5.662894405838794,3.186783557841086,21.795368982729922,443.94817665788923,424.8363541772808,762.5127851384075,0.02464869985185001,0.01889187861609759,4.875926986255294,687.9750371351121,0.014886378198539529,971.3249548038162,0.030503590222818365,684.4487902172257,0.05865769249885183
3,4,5.864441672605432,3.194070497650404,27.0604222590702,492.9425405046187,465.9123857367464,725.724985693826,0.023438552769638264,0.023116705303971148,8.471446347403713,873.7334436248468,0.026501812042304576,973.7012751612956,0.05157712699705337,872.9844640752011,0.1063199792207832
3,2,4.974256349322425,3.2126714161757337,29.64937660537199,430.1769298519496,696.9200107716879,772.7862679908551,0.011884799602562453,0.02154747081337538,7.244234669968054,709.1292668317556,0.022978591796933123,1016.3972997382995,0.049875928135862536,702.9596480555778,0.09793582963535831
